"id","order_id","product_id","quantity","total","updated_at","created_at"
"382","159","3","4","40","2025-05-19 17:20:25","2025-05-19 17:20:25"
"383","159","20","1","20","2025-05-19 17:20:25","2025-05-19 17:20:25"
"384","160","3","2","20","2025-05-19 17:20:50","2025-05-19 17:20:50"
"385","160","6","1","35","2025-05-19 17:20:50","2025-05-19 17:20:50"
"386","160","18","1","20","2025-05-19 17:20:50","2025-05-19 17:20:50"
"387","161","3","2","20","2025-05-19 17:21:25","2025-05-19 17:21:25"
"388","162","3","6","60","2025-05-19 17:22:01","2025-05-19 17:22:01"
"389","162","7","2","20","2025-05-19 17:22:01","2025-05-19 17:22:01"
"390","162","8","1","60","2025-05-19 17:22:01","2025-05-19 17:22:01"
"391","163","3","1","10","2025-05-19 17:23:31","2025-05-19 17:23:31"
"392","163","6","1","35","2025-05-19 17:23:31","2025-05-19 17:23:31"
"393","163","7","6","60","2025-05-19 17:23:31","2025-05-19 17:23:31"
"394","163","9","1","15","2025-05-19 17:23:31","2025-05-19 17:23:31"
"395","163","15","1","40","2025-05-19 17:23:31","2025-05-19 17:23:31"
"396","163","18","1","20","2025-05-19 17:23:31","2025-05-19 17:23:31"
"397","163","25","1","100","2025-05-19 17:23:31","2025-05-19 17:23:31"
"398","163","31","1","40","2025-05-19 17:23:31","2025-05-19 17:23:31"
"399","164","7","1","10","2025-05-19 17:23:51","2025-05-19 17:23:51"
"400","164","18","1","20","2025-05-19 17:23:51","2025-05-19 17:23:51"
"401","165","7","1","10","2025-05-19 17:24:20","2025-05-19 17:24:20"
"402","166","27","1","10","2025-05-19 17:25:06","2025-05-19 17:25:06"
"403","167","3","3","30","2025-05-19 17:25:39","2025-05-19 17:25:39"
"404","167","7","1","10","2025-05-19 17:25:39","2025-05-19 17:25:39"
"405","168","7","1","10","2025-05-19 17:26:07","2025-05-19 17:26:07"
"406","168","15","1","40","2025-05-19 17:26:07","2025-05-19 17:26:07"
"407","169","9","4","60","2025-05-19 17:26:33","2025-05-19 17:26:33"
"408","170","7","1","10","2025-05-19 17:26:50","2025-05-19 17:26:50"
"409","171","3","2","20","2025-05-19 17:27:18","2025-05-19 17:27:18"
"410","172","3","1","10","2025-05-19 17:27:32","2025-05-19 17:27:32"
"411","173","9","4","60","2025-05-19 17:33:41","2025-05-19 17:33:41"
"412","173","18","1","20","2025-05-19 17:33:41","2025-05-19 17:33:41"
"413","173","20","2","40","2025-05-19 17:33:41","2025-05-19 17:33:41"
"414","173","25","1","100","2025-05-19 17:33:41","2025-05-19 17:33:41"
"415","174","8","1","60","2025-05-19 17:38:19","2025-05-19 17:38:19"
"416","175","3","5","50","2025-05-19 17:38:50","2025-05-19 17:38:50"
"417","175","8","1","60","2025-05-19 17:38:50","2025-05-19 17:38:50"
"418","176","8","1","60","2025-05-19 17:39:45","2025-05-19 17:39:45"
"419","176","18","1","20","2025-05-19 17:39:45","2025-05-19 17:39:45"
"420","177","15","1","40","2025-05-19 17:40:07","2025-05-19 17:40:07"
"421","178","15","1","40","2025-05-19 17:40:37","2025-05-19 17:40:37"
"422","179","7","1","10","2025-05-19 17:41:42","2025-05-19 17:41:42"
"423","180","7","6","60","2025-05-19 17:42:34","2025-05-19 17:42:34"
"424","181","18","1","20","2025-05-19 17:46:29","2025-05-19 17:46:29"
"425","182","18","1","20","2025-05-19 17:46:55","2025-05-19 17:46:55"
"426","183","18","1","20","2025-05-19 17:47:30","2025-05-19 17:47:30"
"427","184","36","1","25","2025-05-19 17:51:32","2025-05-19 17:51:32"
"428","185","3","3","30","2025-05-20 15:53:43","2025-05-20 15:53:43"
"429","185","34","1","20","2025-05-20 15:53:43","2025-05-20 15:53:43"
"430","186","8","1","60","2025-05-20 15:53:59","2025-05-20 15:53:59"
"431","187","3","6","60","2025-05-20 15:54:45","2025-05-20 15:54:45"
"432","188","3","4","40","2025-05-20 15:55:02","2025-05-20 15:55:02"
"433","189","3","3","30","2025-05-20 15:55:23","2025-05-20 15:55:23"
"434","190","3","12","120","2025-05-20 15:57:13","2025-05-20 15:57:13"
"435","190","7","2","20","2025-05-20 15:57:13","2025-05-20 15:57:13"
"436","190","8","1","60","2025-05-20 15:57:13","2025-05-20 15:57:13"
"437","190","9","2","30","2025-05-20 15:57:13","2025-05-20 15:57:13"
"438","190","11","2","70","2025-05-20 15:57:13","2025-05-20 15:57:13"
"439","190","14","1","40","2025-05-20 15:57:13","2025-05-20 15:57:13"
"440","190","15","2","80","2025-05-20 15:57:13","2025-05-20 15:57:13"
"441","190","27","2","20","2025-05-20 15:57:13","2025-05-20 15:57:13"
"442","191","3","12","120","2025-05-20 15:57:57","2025-05-20 15:57:57"
"443","191","7","3","30","2025-05-20 15:57:57","2025-05-20 15:57:57"
"444","191","8","1","60","2025-05-20 15:57:57","2025-05-20 15:57:57"
"445","191","9","2","30","2025-05-20 15:57:57","2025-05-20 15:57:57"
"446","191","11","2","70","2025-05-20 15:57:57","2025-05-20 15:57:57"
"447","191","15","2","80","2025-05-20 15:57:57","2025-05-20 15:57:57"
"448","192","3","4","40","2025-05-20 15:58:16","2025-05-20 15:58:16"
"449","193","3","1","10","2025-05-20 15:58:37","2025-05-20 15:58:37"
"450","193","13","1","20","2025-05-20 15:58:37","2025-05-20 15:58:37"
"451","194","3","1","10","2025-05-20 15:59:00","2025-05-20 15:59:00"
"452","195","11","1","35","2025-05-20 15:59:18","2025-05-20 15:59:18"
"453","196","11","1","35","2025-05-20 15:59:52","2025-05-20 15:59:52"
"454","196","14","1","40","2025-05-20 15:59:52","2025-05-20 15:59:52"
"455","196","15","1","40","2025-05-20 15:59:52","2025-05-20 15:59:52"
"456","197","7","1","10","2025-05-20 16:00:34","2025-05-20 16:00:34"
"457","197","11","1","35","2025-05-20 16:00:34","2025-05-20 16:00:34"
"458","197","14","1","40","2025-05-20 16:00:34","2025-05-20 16:00:34"
"459","197","34","1","20","2025-05-20 16:00:34","2025-05-20 16:00:34"
"460","198","7","1","10","2025-05-20 16:01:03","2025-05-20 16:01:03"
"461","198","11","1","35","2025-05-20 16:01:03","2025-05-20 16:01:03"
"462","198","14","1","40","2025-05-20 16:01:03","2025-05-20 16:01:03"
"463","198","15","1","40","2025-05-20 16:01:03","2025-05-20 16:01:03"
"464","199","14","1","40","2025-05-20 16:01:31","2025-05-20 16:01:31"
"465","199","15","1","40","2025-05-20 16:01:31","2025-05-20 16:01:31"
"466","199","34","1","20","2025-05-20 16:01:31","2025-05-20 16:01:31"
"467","199","35","1","15","2025-05-20 16:01:31","2025-05-20 16:01:31"
"468","200","3","1","10","2025-05-20 16:01:51","2025-05-20 16:01:51"
"469","200","7","1","10","2025-05-20 16:01:51","2025-05-20 16:01:51"
"470","200","11","1","35","2025-05-20 16:01:51","2025-05-20 16:01:51"
"471","201","3","2","20","2025-05-20 16:02:14","2025-05-20 16:02:14"
"472","202","3","2","20","2025-05-20 16:02:31","2025-05-20 16:02:31"
"473","203","3","1","10","2025-05-20 16:02:50","2025-05-20 16:02:50"
"474","204","6","1","35","2025-05-20 16:03:08","2025-05-20 16:03:08"
"475","204","15","1","40","2025-05-20 16:03:08","2025-05-20 16:03:08"
"476","205","11","1","35","2025-05-20 16:03:33","2025-05-20 16:03:33"
"477","205","15","1","40","2025-05-20 16:03:33","2025-05-20 16:03:33"
"478","205","34","1","20","2025-05-20 16:03:33","2025-05-20 16:03:33"
"479","206","3","3","30","2025-05-20 16:04:01","2025-05-20 16:04:01"
"480","206","7","1","10","2025-05-20 16:04:01","2025-05-20 16:04:01"
"481","206","13","1","20","2025-05-20 16:04:01","2025-05-20 16:04:01"
"482","207","3","2","20","2025-05-20 16:04:36","2025-05-20 16:04:36"
"483","207","6","1","35","2025-05-20 16:04:36","2025-05-20 16:04:36"
"484","207","11","1","35","2025-05-20 16:04:36","2025-05-20 16:04:36"
"485","207","14","1","40","2025-05-20 16:04:36","2025-05-20 16:04:36"
"486","207","15","1","40","2025-05-20 16:04:36","2025-05-20 16:04:36"
"487","208","11","2","70","2025-05-20 16:04:56","2025-05-20 16:04:56"
"488","209","7","1","10","2025-05-20 16:05:13","2025-05-20 16:05:13"
"489","210","3","3","30","2025-05-20 16:05:29","2025-05-20 16:05:29"
"490","211","3","3","30","2025-05-20 16:06:02","2025-05-20 16:06:02"
"491","211","13","1","20","2025-05-20 16:06:02","2025-05-20 16:06:02"
"492","212","3","3","30","2025-05-20 16:06:22","2025-05-20 16:06:22"
"493","213","34","1","20","2025-05-20 16:06:40","2025-05-20 16:06:40"
"494","214","34","1","20","2025-05-20 16:06:56","2025-05-20 16:06:56"
"495","215","8","2","120","2025-05-20 16:07:16","2025-05-20 16:07:16"
"496","216","3","3","30","2025-05-20 16:07:44","2025-05-20 16:07:44"
"497","216","7","1","10","2025-05-20 16:07:44","2025-05-20 16:07:44"
"498","216","34","1","20","2025-05-20 16:07:44","2025-05-20 16:07:44"
"499","217","3","2","20","2025-05-20 16:08:04","2025-05-20 16:08:04"
"500","218","3","4","40","2025-05-20 16:08:32","2025-05-20 16:08:32"
"501","218","6","2","70","2025-05-20 16:08:32","2025-05-20 16:08:32"
"502","219","3","1","10","2025-05-20 16:09:25","2025-05-20 16:09:25"
"503","220","3","4","40","2025-05-20 16:10:03","2025-05-20 16:10:03"
"504","221","11","1","35","2025-05-20 16:10:31","2025-05-20 16:10:31"
"505","221","14","1","40","2025-05-20 16:10:31","2025-05-20 16:10:31"
"506","222","3","5","50","2025-05-20 16:10:48","2025-05-20 16:10:48"
"507","223","15","1","40","2025-05-20 16:11:17","2025-05-20 16:11:17"
"508","223","25","1","100","2025-05-20 16:11:17","2025-05-20 16:11:17"
"509","224","25","1","100","2025-05-20 16:11:39","2025-05-20 16:11:39"
"510","225","3","2","20","2025-05-20 16:12:16","2025-05-20 16:12:16"
"511","225","11","2","70","2025-05-20 16:12:16","2025-05-20 16:12:16"
"512","225","13","1","20","2025-05-20 16:12:16","2025-05-20 16:12:16"
"513","226","3","1","10","2025-05-20 16:12:32","2025-05-20 16:12:32"
"514","227","3","1","10","2025-05-20 16:13:23","2025-05-20 16:13:23"
"515","227","8","1","60","2025-05-20 16:13:23","2025-05-20 16:13:23"
"516","227","14","1","40","2025-05-20 16:13:23","2025-05-20 16:13:23"
"517","228","3","1","10","2025-05-20 16:14:07","2025-05-20 16:14:07"
"518","228","7","1","10","2025-05-20 16:14:07","2025-05-20 16:14:07"
"519","228","9","1","15","2025-05-20 16:14:07","2025-05-20 16:14:07"
"520","228","11","1","35","2025-05-20 16:14:07","2025-05-20 16:14:07"
"521","229","7","1","10","2025-05-20 16:14:34","2025-05-20 16:14:34"
"522","229","15","1","40","2025-05-20 16:14:34","2025-05-20 16:14:34"
"523","230","3","3","30","2025-05-20 16:15:03","2025-05-20 16:15:03"
"524","231","3","3","30","2025-05-20 16:15:26","2025-05-20 16:15:26"
"525","232","3","3","30","2025-05-20 16:16:01","2025-05-20 16:16:01"
"526","232","8","1","60","2025-05-20 16:16:01","2025-05-20 16:16:01"
"527","233","3","2","20","2025-05-20 16:16:28","2025-05-20 16:16:28"
"528","234","3","3","30","2025-05-20 16:16:53","2025-05-20 16:16:53"
"529","235","7","3","30","2025-05-20 16:17:12","2025-05-20 16:17:12"
"530","236","3","4","40","2025-05-20 16:18:26","2025-05-20 16:18:26"
"531","236","6","1","35","2025-05-20 16:18:26","2025-05-20 16:18:26"
"532","236","7","1","10","2025-05-20 16:18:26","2025-05-20 16:18:26"
"533","236","11","1","35","2025-05-20 16:18:26","2025-05-20 16:18:26"
"534","236","14","1","40","2025-05-20 16:18:26","2025-05-20 16:18:26"
"535","236","15","1","40","2025-05-20 16:18:26","2025-05-20 16:18:26"
"536","236","27","1","10","2025-05-20 16:18:26","2025-05-20 16:18:26"
"537","237","3","10","100","2025-05-20 16:19:02","2025-05-20 16:19:02"
"538","238","9","2","30","2025-05-20 16:19:47","2025-05-20 16:19:47"
"539","238","14","1","40","2025-05-20 16:19:47","2025-05-20 16:19:47"
"540","238","25","1","100","2025-05-20 16:19:47","2025-05-20 16:19:47"
"541","239","3","2","20","2025-05-20 16:20:29","2025-05-20 16:20:29"
"542","239","8","1","60","2025-05-20 16:20:29","2025-05-20 16:20:29"
"543","239","14","1","40","2025-05-20 16:20:29","2025-05-20 16:20:29"
"544","240","3","3","30","2025-05-20 16:21:04","2025-05-20 16:21:04"
"545","240","8","1","60","2025-05-20 16:21:04","2025-05-20 16:21:04"
"546","240","11","1","35","2025-05-20 16:21:04","2025-05-20 16:21:04"
"547","241","3","3","30","2025-05-20 16:21:05","2025-05-20 16:21:05"
"548","241","8","1","60","2025-05-20 16:21:05","2025-05-20 16:21:05"
"549","241","11","1","35","2025-05-20 16:21:05","2025-05-20 16:21:05"
"550","242","3","2","20","2025-05-20 16:21:24","2025-05-20 16:21:24"
"551","243","3","6","60","2025-05-20 16:21:57","2025-05-20 16:21:57"
"552","243","11","3","105","2025-05-20 16:21:57","2025-05-20 16:21:57"
"553","244","3","2","20","2025-05-20 16:22:33","2025-05-20 16:22:33"
"554","245","3","4","40","2025-05-20 16:22:53","2025-05-20 16:22:53"
"555","245","6","1","35","2025-05-20 16:22:53","2025-05-20 16:22:53"
"556","246","3","4","40","2025-05-20 16:23:41","2025-05-20 16:23:41"
"557","246","15","1","40","2025-05-20 16:23:41","2025-05-20 16:23:41"
"558","247","3","2","20","2025-05-20 16:24:02","2025-05-20 16:24:02"
"559","248","3","3","30","2025-05-20 16:24:35","2025-05-20 16:24:35"
"560","248","7","2","20","2025-05-20 16:24:35","2025-05-20 16:24:35"
"561","248","13","1","20","2025-05-20 16:24:35","2025-05-20 16:24:35"
"562","248","15","1","40","2025-05-20 16:24:35","2025-05-20 16:24:35"
"563","249","3","29","290","2025-05-20 16:26:03","2025-05-20 16:26:03"
"564","249","6","1","35","2025-05-20 16:26:03","2025-05-20 16:26:03"
"565","249","7","3","30","2025-05-20 16:26:03","2025-05-20 16:26:03"
"566","249","8","1","60","2025-05-20 16:26:03","2025-05-20 16:26:03"
"567","249","9","3","45","2025-05-20 16:26:03","2025-05-20 16:26:03"
"568","249","11","3","105","2025-05-20 16:26:03","2025-05-20 16:26:03"
"569","249","14","2","80","2025-05-20 16:26:03","2025-05-20 16:26:03"
"570","249","15","4","160","2025-05-20 16:26:03","2025-05-20 16:26:03"
"571","249","25","1","100","2025-05-20 16:26:03","2025-05-20 16:26:03"
"572","249","27","2","20","2025-05-20 16:26:03","2025-05-20 16:26:03"
"573","250","3","6","60","2025-05-20 16:26:58","2025-05-20 16:26:58"
"574","250","7","2","20","2025-05-20 16:26:58","2025-05-20 16:26:58"
"575","250","8","1","60","2025-05-20 16:26:58","2025-05-20 16:26:58"
"576","250","11","2","70","2025-05-20 16:26:58","2025-05-20 16:26:58"
"577","250","14","1","40","2025-05-20 16:26:58","2025-05-20 16:26:58"
"578","251","7","1","10","2025-05-20 16:27:36","2025-05-20 16:27:36"
"579","251","8","1","60","2025-05-20 16:27:36","2025-05-20 16:27:36"
"580","251","9","1","15","2025-05-20 16:27:36","2025-05-20 16:27:36"
"581","251","27","2","20","2025-05-20 16:27:36","2025-05-20 16:27:36"
"582","252","3","2","20","2025-05-20 16:28:14","2025-05-20 16:28:14"
"583","252","7","1","10","2025-05-20 16:28:14","2025-05-20 16:28:14"
"584","252","8","1","60","2025-05-20 16:28:14","2025-05-20 16:28:14"
"585","253","3","3","30","2025-05-20 16:28:42","2025-05-20 16:28:42"
"586","253","11","1","35","2025-05-20 16:28:42","2025-05-20 16:28:42"
"587","253","13","1","20","2025-05-20 16:28:42","2025-05-20 16:28:42"
"588","254","3","1","10","2025-05-20 16:29:09","2025-05-20 16:29:09"
"589","254","11","1","35","2025-05-20 16:29:09","2025-05-20 16:29:09"
"590","255","3","2","20","2025-05-20 16:29:42","2025-05-20 16:29:42"
"591","256","11","1","35","2025-05-20 16:30:42","2025-05-20 16:30:42"
"592","257","7","1","10","2025-05-20 16:31:00","2025-05-20 16:31:00"
"593","258","3","1","10","2025-05-20 16:31:37","2025-05-20 16:31:37"
"594","258","8","1","60","2025-05-20 16:31:37","2025-05-20 16:31:37"
"595","258","11","1","35","2025-05-20 16:31:37","2025-05-20 16:31:37"
"596","259","3","3","30","2025-05-20 16:32:03","2025-05-20 16:32:03"
"597","260","3","3","30","2025-05-20 16:32:30","2025-05-20 16:32:30"
"598","260","7","1","10","2025-05-20 16:32:30","2025-05-20 16:32:30"
"599","260","11","1","35","2025-05-20 16:32:30","2025-05-20 16:32:30"
"600","261","3","1","10","2025-05-20 16:33:00","2025-05-20 16:33:00"
"601","261","7","1","10","2025-05-20 16:33:00","2025-05-20 16:33:00"
"602","261","11","1","35","2025-05-20 16:33:00","2025-05-20 16:33:00"
"603","261","14","1","40","2025-05-20 16:33:00","2025-05-20 16:33:00"
"604","262","7","1","10","2025-05-20 16:33:23","2025-05-20 16:33:23"
"605","263","3","10","100","2025-05-20 16:34:04","2025-05-20 16:34:04"
"606","263","11","2","70","2025-05-20 16:34:04","2025-05-20 16:34:04"
"607","264","3","3","30","2025-05-20 16:34:57","2025-05-20 16:34:57"
"608","265","3","3","30","2025-05-20 16:35:50","2025-05-20 16:35:50"
"609","265","8","1","60","2025-05-20 16:35:50","2025-05-20 16:35:50"
"610","265","11","1","35","2025-05-20 16:35:50","2025-05-20 16:35:50"
"611","265","14","1","40","2025-05-20 16:35:50","2025-05-20 16:35:50"
"612","265","32","1","20","2025-05-20 16:35:50","2025-05-20 16:35:50"
"613","266","3","3","30","2025-05-20 16:36:37","2025-05-20 16:36:37"
"614","266","11","1","35","2025-05-20 16:36:37","2025-05-20 16:36:37"
"615","266","20","1","20","2025-05-20 16:36:37","2025-05-20 16:36:37"
"616","267","3","2","20","2025-05-20 16:37:25","2025-05-20 16:37:25"
"617","267","7","1","10","2025-05-20 16:37:25","2025-05-20 16:37:25"
"618","267","9","1","15","2025-05-20 16:37:25","2025-05-20 16:37:25"
"619","267","11","1","35","2025-05-20 16:37:25","2025-05-20 16:37:25"
"620","267","14","1","40","2025-05-20 16:37:25","2025-05-20 16:37:25"
"621","268","3","2","20","2025-05-20 16:38:03","2025-05-20 16:38:03"
"622","269","3","1","10","2025-05-20 16:38:34","2025-05-20 16:38:34"
"623","269","6","1","35","2025-05-20 16:38:34","2025-05-20 16:38:34"
"624","269","9","1","15","2025-05-20 16:38:34","2025-05-20 16:38:34"
"625","269","11","1","35","2025-05-20 16:38:34","2025-05-20 16:38:34"
"626","269","14","1","40","2025-05-20 16:38:34","2025-05-20 16:38:34"
"627","269","15","1","40","2025-05-20 16:38:34","2025-05-20 16:38:34"
"628","269","25","1","100","2025-05-20 16:38:34","2025-05-20 16:38:34"
"629","270","7","1","10","2025-05-20 16:39:25","2025-05-20 16:39:25"
"630","271","6","1","35","2025-05-20 16:39:46","2025-05-20 16:39:46"
"631","272","36","1","25","2025-05-20 16:40:02","2025-05-20 16:40:02"
"632","273","7","1","10","2025-05-20 16:40:24","2025-05-20 16:40:24"
"633","273","8","1","60","2025-05-20 16:40:24","2025-05-20 16:40:24"
"634","273","11","1","35","2025-05-20 16:40:24","2025-05-20 16:40:24"
"635","274","27","1","10","2025-05-20 16:40:43","2025-05-20 16:40:43"
"636","275","3","3","30","2025-05-20 16:41:31","2025-05-20 16:41:31"
"637","276","7","1","10","2025-05-20 16:42:00","2025-05-20 16:42:00"
"638","276","13","1","20","2025-05-20 16:42:00","2025-05-20 16:42:00"
"639","276","15","1","40","2025-05-20 16:42:00","2025-05-20 16:42:00"
"640","277","7","1","10","2025-05-20 16:42:25","2025-05-20 16:42:25"
"641","277","11","1","35","2025-05-20 16:42:25","2025-05-20 16:42:25"
"642","278","3","2","20","2025-05-20 16:42:41","2025-05-20 16:42:41"
"643","279","3","1","10","2025-05-20 16:42:56","2025-05-20 16:42:56"
"644","280","8","2","120","2025-05-20 16:43:18","2025-05-20 16:43:18"
"645","280","14","1","40","2025-05-20 16:43:18","2025-05-20 16:43:18"
"646","281","38","1","10","2025-05-20 16:55:43","2025-05-20 16:55:43"
"647","282","38","1","10","2025-05-20 16:56:47","2025-05-20 16:56:47"
"648","283","3","3","30","2025-05-20 17:03:31","2025-05-20 17:03:31"
"649","283","11","2","70","2025-05-20 17:03:31","2025-05-20 17:03:31"
"650","284","8","1","60","2025-05-20 17:03:59","2025-05-20 17:03:59"
"651","284","11","2","70","2025-05-20 17:03:59","2025-05-20 17:03:59"
"652","285","8","1","60","2025-05-20 17:04:32","2025-05-20 17:04:32"
"653","286","8","1","60","2025-05-20 17:04:33","2025-05-20 17:04:33"
"654","287","21","6","30","2025-05-20 17:05:13","2025-05-20 17:05:13"
"655","288","8","1","60","2025-05-20 17:05:28","2025-05-20 17:05:28"
"656","290","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"657","291","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"658","292","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"659","294","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"660","295","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"661","293","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"662","289","8","1","60","2025-05-20 17:05:58","2025-05-20 17:05:58"
"663","296","8","1","60","2025-05-20 17:05:59","2025-05-20 17:05:59"
"664","297","8","1","60","2025-05-20 17:05:59","2025-05-20 17:05:59"
"665","298","39","1","160","2025-05-20 17:09:20","2025-05-20 17:09:20"
"666","299","3","2","20","2025-05-20 17:10:56","2025-05-20 17:10:56"
